1-53    48ef9c4600406ca037a7b6c18ea7fcb23c01bb408de4f2fb8d2ef7c5107c07e8
zc8t9MeWikAKXNWwCpxGv2SvrM28UDuKGBGRA8rscsrZWZZqUGNHgVaVeG3jLJw6YgtUZcJydKxPvCMJ7q5zUjHyKnHQGNW	147.69555661
zcDhFUnijyzoL3bcZaXYF1WBBuP93E8SJUEbomp7ynXPZYf5cbtrp3nHGgD8Z4PVUHeQuk6LEcNvF8xd2Te94YdyEMjtVVo	147.13076976
zcNyJk29R6hh9yFxMWNouXqGKQr3gJdHdELH3jeusLB4MnYXguFx7bo2br568U1eLQQzwLv9Cx45tnymopA1GHFkMdL2SpJ	146.04976660
zcHPKrQn7E4HL1WTRpZMVzGqBHtE8LrKXzpLZ9S43rK19j8txYbsXzuSnHhbKcQXVGBVw988U7e3LWKpQM3jaZZk36txfYF	145.37901425
zcAfZoS5wsSnfjq3xXjTsy7CqPTbUcivNNC4u2mq9wfdEDrAciZicVQnXLW7zpENwbmASNN52tumgx7ikiS9yDikRpESdVA	144.78212877
zcBYECRj2cGVKiRn9uxRiPRKPiZgLmpQn6ssBVmgN2FGv88SjCK6iAZ211gWZokU6g2xhvpNrHJBoUvUTfBuuu1x5hd1QVz	143.66347797
zcRRdxvg9kwpP1KRdcSPZB1hCcqxLuEr6Aip8ZPSLTwwCzSeWVBzMED3BZ1NBPexQoDcoXSUQPLYhMiMvBvamPei1vVzADd	141.68186151
zcFoMGKHdq5Az3JfuHhvjzHkS7x1armGNqf5dVKZJUCyeNYLovAYe6V2whYFT9G9sbCCV6HxYGXuMZhuyoS4c4BPYMotn1Y	141.19180480
zcf8Z4THNHJwCKW6Cadrqdtsgxi1U68gPwTNRhQyCUf64spNQVV6BJzCryXUvpHF9uXyW2AooQgrWKaqQvskspDoSZff1Jp	140.23180036
zcTHe4FZo2Kxx3Gg3AKkDQDY5ByNZcSn1rhiinMGvh1K7WzmcV6hqLJr37bjdsKZNv9dmQE2rUsgWhJJhn5yQdFsDteyXXb	140.17344290
zcY31hL2V8DQupEk8JMxeTpXd6822VGEvBuWmbZLmrt6MEbUKfp27WUNfpDkkdrnDMS4Gb18EfuW4XiiHNwLKWitvUyGq3z	139.91234583
zcDJMsLTjtMMfMWYb8yc48KjXoFdEMSrfrW7EXfUbWYShK8NuaT7DMxLCsdNyBwWMrTMhJL7m7SRZTbxqm8VDXvvAD8kX7q	137.62946890
zcArNz5qm656E6HrezX9XEjQyG4hMtYpY6emeA3gLyypncNRrczvoby5W97rj4kMhw4d7Wf1gmnrZV7psb2YKGnFaqG2mZw	137.55951579
zcbu5nVMughorU96DzQ6w1wsiKryK91WKv18MU82XeE5orQFfURVeHJ481ooDVxDJxajTFZTKRqJ3ZTSSvqdbbmxjrmsLmL	136.89742295
zcUaLSu1yaPZKoSfMQxu9n4Pi7yBN7Rwj2AJGPgb9XvsQLshY2XwiyrboUb4m5vc2stW1zuo78NYjm6iNcGTrhtYKvk1o1j	135.55543172
zcbdXHgTUeBGm18kmNgf6gNETiBepeQA2u8juBNzXycRJsRAmu5QoGNi9tsXFvEuNTDUAW5QLuu9o95yP9EsTtNzwFGGbui	135.47165156
zcSsEEpvD97susq4s7E4vWfuJhCdD3Ae4PmYJKF7DTuwVyfkYmpo894sCv1e3hYJhHUGQaQ7WAGUP9cH53F9bK4QbNEMQrK	134.64385663
zcKExRWVXPRJp16p2o19BuK8nubsSyzAihiUk8UuXNWBURdGQjn9PRbP6FumPWcfEDbK1Qoq8AKmfrbASDsG2TqNNSV7QJC	134.17577470
zccVcvi6w6LyoLBsi2fUFFjYFeHWmi5bhtBB4H2F1UjL4QFKX9xDZMhQDGc4WbeGHAdxPaovcyCZC6d2YzpaifFSLjA4rtf	133.96351463
zcHUUm328qwP5BzAX7JrRS5jJafNZHCkkzEgy5Zgub8M7LdoJjFdUmUQnMKYcwqiRUCANHvPvDCvmPVJTQJhtL2r5V99Mak	133.65347242
zcVC8m3eYLprz1jDSbDpBVTJcWdQSXyiJnx9jSearFWArimUZN8FThFzRxxGKRQ3mMjo9HCg7sRDHEG1xLVReGXbLr7VYVA	133.48165547
zcUCnSusMkXdQTtHxmYPZQJkngt2DFgGWoXcYCy3SxSj4qXgXDdLymMSy1SfinwPgLWPsL8sHrxmoUCJPBPCFMDa8TAqBuc	132.00253140
zceMhcoMh4BGL3gm8aePWn95pR3AVir9Bz76h64FWRnLSJ7UUxc74nNRZuMJUYW5XUrh8C4vtcpeCHppAEhbrq424UiMUrK	131.32313128
zcbVzWaU3Nze7837xbqKqvZQj1dWFQCrBCDWPVRy4yk7icN1pqSFCJXMLMbrAK8MKemcVo8vqjRiCma4tq1qFHHrj4nR76n	129.29526376
zcNgRkT7wzdGAr8UCDsdSG5nSvRWtH8oQRPUkhXoo3vZ3Nkr3fHVYEEhfgUFXTP8YEjW7uexhR3CvSsWjDkCQ4gkkHzHoqh	128.94652458
zc8JJzg4HURtsPpSDkdnU7GCSWZEfmr1cDUnGWXT1n5i8DRaKP3KLHkYdZC9DzSEhQMEhbSyTN4T9yfkkb8BQgbZwik2dS7	128.83504478
zcAx5SN7qn8vzS6USgpnG6q8oErkWpaJwzHDaNGyzrigJQSbrUJVbyMyN87VnD1G4QuAg4tmgeuCaa6jVS1JQHarvt2bbLV	127.71785609
zcQYVcXoZ7V7tB4yHobpbGLpAok7cYU9yWFKCQbAdTDGxhuQhyGv8XMmWfxTyY8vvc1tWr3uRAygG9we3s71Mq5GYULeE1W	127.30411692
zcM1KENZruPjpLVGLRC3DC8rgeZqbDRYdGvRGfwohQ9fCLEwQDSZrdp8EjMbNMH7XWxJWhYfFyA9k5hma7FDfFqTdsw7TRm	126.48717858
zcR2F3GBREHGe5PGQHqRLNdtqGcwfWTZVbY7SxzCJrHBe6Awhk6CMaz4PbWUU6KCi94Q6NxoxWezmqxSoAMEppKrVBtJ6BH	125.10731889
zca6XSiKpctX6P8TdX46wBm6fL8ZeBo9SboshiJZVTbThWDcueNvLCwAVrErS7EMbBPPkvaAmoEJDkhG6f5SbHfG18uTEnB	124.66728518
zcf6cy2VQ5vrRk3whTx7xsAdb95TMT1JUsBpYA3Wt6jtRXeFCVvdgbTnfHpGAAgatQvXttZMd6TaLpjE7JFFqTQY9hx2gzd	124.39417347
zcWgtpQv6dkGkBregCpkTgS2hvNT34tbmfXG3wBkeFSdqcyoSbmbvsg76i8cjirng6M2QNawYy36MVCL6Kkb2camW4k1ut2	123.74296632
zcd33egpLRRYPH532UMaNwmqnLMzgKusRCRKh3Rh7uCHCyFephrB57T8ZWWZAP5LrTwknPJuBVStydqq4rcnK18yJ3YHor5	121.24922615
zcYLU3Cd1NE5siY8h5VxKwGk3sWS1kys1HmCL3WDsMrjRNPrnrfVD3CFCpHsjoL9ib5GZoHsByFokGfyynNS47TnebgAeLL	121.09560059
zcFVroBh6FFuECMws9FDdtc75cSePCCeDEsQJ1gJ9YXgkSi1WvaYt21hEJj16GLFNKmq8Y3Qsti3pGbL1DTRz3UEJ1565T1	120.77553086
zcCBWDmxuUJmWERJrFKYSjbYcMmSa3Vy41R5oCuLMdtK4rYnT71Ao82dAFozXnKCkx4okpVzZv8hozT73ZQvEiRLmyuWov7	120.76255029
zcEVVx6CLAtQM1sEYror5u3sXmLMVhX5x7SmSBmUHsP2kRSpes5XJGKUZyP3CvVVf8HjF5WJ11RMSD9rSABap9qBW9Rp3BZ	119.93842929
zcNg29rFvRkPdhukkbeHsY2yFPvZbsrM7BqiV6KhXpS5icHGDKay6YK1Vy9kzyuPuP2Fpg9Tgwnxj54AdFS6M6D32iwsgvS	119.46697941
zcaGZHRHpaZ9UetpmzB9mLBy1nKmB4FM1hEHa944rZLorxtPruBj8y47HDLnvqBhGdtrNqwVCeydgtwqBbFL84uX5GVzopJ	119.36692541
zcLB8twx3sWaLFz16zhmApocZwed6Si169okcHnKmFcQ6pHyXDarmU3LMmbKefCyQhmps4yYCxnqKcD84cwPtPwDvdCGLqS	118.66973397
zcJnQXyiXPmNw15PWFLVC21qqLyF12uBEvgHgoQZZiBG873de47jRibCfpDPJW4ELd3rcbY66hCphwsnVsJaTD4BYVYDGtC	116.40559084
zcJJ8DdGGXFFfAWPjfLC1CxhHa8zMoifq3RrVFm9ovpQcCHWF3U1VXXV9NWUczVipm5UFbxngMHA3BpJiLmXvrWpoe7dcu8	116.15643217
zcXA6CU6vFSwYc8UypGLQ9PEeqNF3Bh2s9ccCmhwMUP56pY1MMs1avXNn2dSZzk1D6aMz4TSsGCpyptCN9kjCuVXDptySBP	115.74507792
zcWN1QPALXD7L9sictFi3rCFCLWUSb5JGGP4WYucPt3GVWuqywmhmfkoyDJJeKgLFB9mMtngbnYDUg5MZPNyQMnNQM3j6ed	115.58829389
zcQ5zYFzdSfFfNZSmMhCzzH3hVjQ9xviybsetiRdd4CA6o94jDvVhTp1KmxFtq4TWxmEneCUKUY74nAh7W3bkm19sEFLLwK	115.48177711
zcbdUqNzMLjwA77ZcULC5UK4sJxPkgqawBXQomtZ9kVLmgsio8VaNicteP8FUUXgbxfhiMryjcgZZTUzf1ZRVaUbythHbym	114.94377520
zcd8o6y9rvpy1oG3Ls9ectsqzkFK7aWuWHR4HUeW3CqGtAeJpRLrzbmxPLKgxuixfuif1i2ALVwMcozwB8FFa64xUxMjAYq	113.77290478
zchZsoJyDwKGCSGtP6CpkE2zN6NohmucM6TUw4nwGX2UPLa71NcKVq2PGNWWmeW1xrkJgaNUmddA4NnujwAstPVy5o8xAss	112.40886959
zcLLVHtCs21HC4SWw3snGbXhEPppaztqAtuJ5pHq6VuJfsWSAVBsv4frYjFKoorMei7UfAn3YUWz18L65XMoKCDeZsCFeB6	111.48580971
zcaSNziizyMPaQUcsoEwodn4zXM5zpDzvMFhB7U1eRRnbQbjkcWwFQd4wShZfdsqidWQjzJzNc3q9Phe11XCxaRFDrZd69Z	111.18800996
